Date,High,Low,Open,Close,Volume,Adj Close,Name
1980-06-10,0.9634490013122559,0.9479590058326721,0.0,0.9479590058326721,621387.0,0.49789905548095703,ADP
1980-06-11,0.9572529792785645,0.9417639970779419,0.0,0.9572529792785645,819102.0,0.5027804970741272,ADP
1980-06-12,0.9634490013122559,0.9541550278663635,0.0,0.9541550278663635,391393.0,0.5011534094810486,ADP
1980-06-13,0.9510570168495178,0.9355679750442505,0.0,0.9510570168495178,298589.0,0.49952614307403564,ADP
1980-06-16,0.9541550278663635,0.9448620080947876,0.0,0.9541550278663635,141224.0,0.5011534094810486,ADP
1980-06-17,0.9634490013122559,0.9479590058326721,0.0,0.9634490013122559,1141900.0,0.5060345530509949,ADP
1980-06-18,0.9572529792785645,0.9479590058326721,0.0,0.9510570168495178,1121725.0,0.49952614307403564,ADP
1980-06-19,0.9510570168495178,0.9355679750442505,0.0,0.9417639970779419,597177.0,0.4946449100971222,ADP
1980-06-20,0.9417639970779419,0.8983929753303528,0.0,0.9169800281524658,1069270.0,0.48162758350372314,ADP
1980-06-23,0.9262740015983582,0.9138820171356201,0.0,0.9231759905815125,694017.0,0.48488175868988037,ADP
1980-06-24,0.9541550278663635,0.9293720126152039,0.0,0.9479590058326721,3207811.0,0.49789905548095703,ADP
1980-06-25,0.9634490013122559,0.9510570168495178,0.0,0.9541550278663635,1492944.0,0.5011534094810486,ADP
1980-06-26,0.9665470123291016,0.9541550278663635,0.0,0.9572529792785645,435778.0,0.5027804970741272,ADP
1980-06-27,0.9603509902954102,0.9448620080947876,0.0,0.9572529792785645,1371894.0,0.5027804970741272,ADP
1980-06-30,0.9603509902954102,0.9479590058326721,0.0,0.9479590058326721,185609.0,0.49789905548095703,ADP
1980-07-01,0.9603509902954102,0.9510570168495178,0.0,0.9572529792785645,1359789.0,0.5027804970741272,ADP
1980-07-02,0.9665470123291016,0.9510570168495178,0.0,0.9665470123291016,637527.0,0.5076619386672974,ADP
1980-07-03,0.9913300275802612,0.9665470123291016,0.0,0.9913300275802612,3514470.0,0.5206789374351501,ADP
1980-07-07,1.0316029787063599,1.009917974472046,0.0,1.0316029787063599,1396104.0,0.5418317317962646,ADP
1980-07-08,1.0656800270080566,1.0470919609069824,0.0,1.0656800270080566,1218565.0,0.5597296953201294,ADP
1980-07-09,1.084267020225525,1.0439950227737427,0.0,1.0811690092086792,593142.0,0.5678650736808777,ADP
1980-07-10,1.062582015991211,1.0223089456558228,0.0,1.0223089456558228,1731008.0,0.536949872970581,ADP
1980-07-11,1.0254069566726685,1.016113042831421,0.0,1.0192110538482666,2106261.0,0.5353226661682129,ADP
1980-07-14,1.0532879829406738,1.0285049676895142,0.0,1.0532879829406738,1404174.0,0.5532211065292358,ADP
1980-07-15,1.084267020225525,1.062582015991211,0.0,1.0811690092086792,1892407.0,0.5678650736808777,ADP
1980-07-16,1.0811690092086792,1.0656800270080566,0.0,1.0656800270080566,508408.0,0.5597296953201294,ADP
1980-07-17,1.0997569561004639,1.071876049041748,0.0,1.093561053276062,629457.0,0.5743736624717712,ADP
1980-07-18,1.1028549671173096,1.0904630422592163,0.0,1.1028549671173096,2400815.0,0.5792549848556519,ADP
1980-07-21,1.109050989151001,1.1028549671173096,0.0,1.1059529781341553,669807.0,0.5808821320533752,ADP
1980-07-22,1.109050989151001,1.0873650312423706,0.0,1.0904630422592163,512443.0,0.5727466344833374,ADP
1980-07-23,1.0997569561004639,1.0904630422592163,0.0,1.093561053276062,181574.0,0.5743736624717712,ADP
1980-07-24,1.1028549671173096,1.0873650312423706,0.0,1.0997569561004639,802962.0,0.577627956867218,ADP
1980-07-25,1.1059529781341553,1.084267020225525,0.0,1.1059529781341553,189644.0,0.5808821320533752,ADP
1980-07-28,1.109050989151001,1.0997569561004639,0.0,1.0997569561004639,762612.0,0.577627956867218,ADP
1980-07-29,1.0997569561004639,1.0904630422592163,0.0,1.093561053276062,597177.0,0.5743736624717712,ADP
1980-07-30,1.1028549671173096,1.093561053276062,0.0,1.0966589450836182,326834.0,0.5760009288787842,ADP
1980-07-31,1.1028549671173096,1.0873650312423706,0.0,1.093561053276062,1585748.0,0.5743736624717712,ADP
1980-08-01,1.109050989151001,1.0904630422592163,0.0,1.109050989151001,1258915.0,0.5825097560882568,ADP
1980-08-04,1.130735993385315,1.0997569561004639,0.0,1.130735993385315,419638.0,0.5938988924026489,ADP
1980-08-05,1.18340003490448,1.1462249755859375,0.0,1.1803020238876343,1279090.0,0.6199327707290649,ADP
1980-08-06,1.2236729860305786,1.152420997619629,0.0,1.177204966545105,1759253.0,0.6183062195777893,ADP
1980-08-07,1.2019879817962646,1.1895960569381714,0.0,1.198889970779419,1613993.0,0.6296957731246948,ADP
1980-08-08,1.208184003829956,1.1741069555282593,0.0,1.18340003490448,689982.0,0.6215603351593018,ADP
1980-08-11,1.177204966545105,1.1431280374526978,0.0,1.152420997619629,496303.0,0.6052890419960022,ADP
1980-08-12,1.152420997619629,1.140030026435852,0.0,1.1462249755859375,806997.0,0.6020345687866211,ADP
1980-08-13,1.1493229866027832,1.130735993385315,0.0,1.140030026435852,330869.0,0.5987805128097534,ADP
1980-08-14,1.1493229866027832,1.140030026435852,0.0,1.1493229866027832,516478.0,0.6036615967750549,ADP
1980-08-15,1.1586170196533203,1.1462249755859375,0.0,1.1586170196533203,407533.0,0.6085432171821594,ADP
1980-08-18,1.161715030670166,1.140030026435852,0.0,1.140030026435852,540688.0,0.5987805128097534,ADP
1980-08-19,1.161715030670166,1.140030026435852,0.0,1.161715030670166,516478.0,0.6101704239845276,ADP
1980-08-20,1.152420997619629,1.1462249755859375,0.0,1.1462249755859375,229994.0,0.6020345687866211,ADP
1980-08-21,1.1895960569381714,1.1555190086364746,0.0,1.1895960569381714,685947.0,0.6248144507408142,ADP
1980-08-22,1.251554012298584,1.208184003829956,0.0,1.2484560012817383,932081.0,0.6557295322418213,ADP
1980-08-25,1.2701419591903687,1.22986900806427,0.0,1.2329670190811157,601212.0,0.6475942730903625,ADP
1980-08-26,1.2329670190811157,1.2112809419631958,0.0,1.2143789529800415,2832558.0,0.6378310322761536,ADP
1980-08-27,1.2143789529800415,1.2050859928131104,0.0,1.208184003829956,108945.0,0.6345772743225098,ADP
1980-08-28,1.2267709970474243,1.208184003829956,0.0,1.2143789529800415,504373.0,0.6378310322761536,ADP
1980-08-29,1.2143789529800415,1.198889970779419,0.0,1.198889970779419,64560.0,0.6296957731246948,ADP
1980-09-02,1.2112809419631958,1.198889970779419,0.0,1.198889970779419,1113655.0,0.6296957731246948,ADP
1980-09-03,1.22986900806427,1.2143789529800415,0.0,1.2267709970474243,1202425.0,0.6443400979042053,ADP
1980-09-04,1.2329670190811157,1.2143789529800415,0.0,1.2236729860305786,597177.0,0.6427124738693237,ADP
1980-09-05,1.2360650300979614,1.2267709970474243,0.0,1.22986900806427,347009.0,0.6459671258926392,ADP
1980-09-08,1.2484560012817383,1.2267709970474243,0.0,1.22986900806427,924011.0,0.6459671258926392,ADP
1980-09-09,1.2329670190811157,1.220574975013733,0.0,1.220574975013733,1093480.0,0.6410855650901794,ADP
1980-09-10,1.2484560012817383,1.220574975013733,0.0,1.2267709970474243,274379.0,0.6443400979042053,ADP
1980-09-11,1.2267709970474243,1.208184003829956,0.0,1.2112809419631958,205784.0,0.636203944683075,ADP
1980-09-12,1.2143789529800415,1.1803020238876343,0.0,1.1895960569381714,459988.0,0.6248144507408142,ADP
1980-09-15,1.1957919597625732,1.177204966545105,0.0,1.1957919597625732,407533.0,0.6280686855316162,ADP
1980-09-16,1.1957919597625732,1.18340003490448,0.0,1.1895960569381714,431743.0,0.6248144507408142,ADP
1980-09-17,1.1957919597625732,1.18340003490448,0.0,1.1895960569381714,229994.0,0.6248144507408142,ADP
1980-09-18,1.220574975013733,1.198889970779419,0.0,1.2143789529800415,1065235.0,0.6378310322761536,ADP
1980-09-19,1.2484560012817383,1.2019879817962646,0.0,1.2422610521316528,407533.0,0.6524760127067566,ADP
1980-09-22,1.2391630411148071,1.2143789529800415,0.0,1.2329670190811157,484198.0,0.6475942730903625,ADP
1980-09-23,1.2856309413909912,1.2391630411148071,0.0,1.2577500343322754,694017.0,0.6606110334396362,ADP
1980-09-24,1.2794350385665894,1.22986900806427,0.0,1.2794350385665894,698052.0,0.6720004677772522,ADP
1980-09-25,1.2701419591903687,1.2546520233154297,0.0,1.2639460563659668,500338.0,0.6638654470443726,ADP
1980-09-26,1.2453579902648926,1.1957919597625732,0.0,1.198889970779419,581038.0,0.6296957731246948,ADP
1980-09-29,1.1864980459213257,1.1586170196533203,0.0,1.177204966545105,653667.0,0.6183062195777893,ADP
1980-09-30,1.1710089445114136,1.1555190086364746,0.0,1.1679110527038574,108945.0,0.6134246587753296,ADP
1980-10-01,1.1895960569381714,1.1648130416870117,0.0,1.1710089445114136,3776744.0,0.6150520443916321,ADP
1980-10-02,1.1648130416870117,1.1276379823684692,0.0,1.1338340044021606,395428.0,0.5955266952514648,ADP
1980-10-03,1.1462249755859375,1.1338340044021606,0.0,1.1369320154190063,661737.0,0.5971536040306091,ADP
1980-10-06,1.152420997619629,1.1369320154190063,0.0,1.152420997619629,936116.0,0.6052890419960022,ADP
1980-10-07,1.2019879817962646,1.152420997619629,0.0,1.2019879817962646,1722938.0,0.6313229203224182,ADP
1980-10-08,1.2577500343322754,1.208184003829956,0.0,1.2267709970474243,726297.0,0.6443400979042053,ADP
1980-10-09,1.251554012298584,1.2267709970474243,0.0,1.2329670190811157,468058.0,0.6475942730903625,ADP
1980-10-10,1.251554012298584,1.2267709970474243,0.0,1.251554012298584,2231346.0,0.6573567986488342,ADP
1980-10-13,1.2391630411148071,1.2174769639968872,0.0,1.2236729860305786,141224.0,0.6427124738693237,ADP
1980-10-14,1.2360650300979614,1.2236729860305786,0.0,1.2360650300979614,423673.0,0.6492215394973755,ADP
1980-10-15,1.2360650300979614,1.1895960569381714,0.0,1.1895960569381714,577003.0,0.6248144507408142,ADP
1980-10-16,1.198889970779419,1.1803020238876343,0.0,1.1895960569381714,492268.0,0.6248144507408142,ADP
1980-10-17,1.208184003829956,1.1895960569381714,0.0,1.208184003829956,197714.0,0.6345772743225098,ADP
1980-10-20,1.2267709970474243,1.2019879817962646,0.0,1.2267709970474243,1589783.0,0.6443400979042053,ADP
1980-10-21,1.2360650300979614,1.2143789529800415,0.0,1.2143789529800415,790857.0,0.6378310322761536,ADP
1980-10-22,1.2267709970474243,1.2143789529800415,0.0,1.2143789529800415,153329.0,0.6378310322761536,ADP
1980-10-23,1.22986900806427,1.208184003829956,0.0,1.2143789529800415,3292546.0,0.6378310322761536,ADP
1980-10-24,1.2143789529800415,1.2112809419631958,0.0,1.2143789529800415,40350.0,0.6378310322761536,ADP
1980-10-27,1.208184003829956,1.1895960569381714,0.0,1.1895960569381714,1323474.0,0.6248144507408142,ADP
1980-10-28,1.1926939487457275,1.1648130416870117,0.0,1.1648130416870117,492268.0,0.6117973327636719,ADP
1980-10-29,1.1895960569381714,1.1586170196533203,0.0,1.1741069555282593,185609.0,0.6166794300079346,ADP
1980-10-30,1.1803020238876343,1.1555190086364746,0.0,1.1710089445114136,637527.0,0.6150520443916321,ADP
1980-10-31,1.1895960569381714,1.1710089445114136,0.0,1.1895960569381714,125084.0,0.6248144507408142,ADP
1980-11-03,1.198889970779419,1.1710089445114136,0.0,1.18340003490448,956291.0,0.6215603351593018,ADP
1980-11-05,1.251554012298584,1.2143789529800415,0.0,1.220574975013733,577003.0,0.6410855650901794,ADP
1980-11-06,1.2329670190811157,1.1957919597625732,0.0,1.1957919597625732,1303299.0,0.6280686855316162,ADP
1980-11-07,1.2019879817962646,1.18340003490448,0.0,1.1957919597625732,597177.0,0.6280686855316162,ADP
1980-11-10,1.208184003829956,1.1926939487457275,0.0,1.208184003829956,225959.0,0.6345772743225098,ADP
1980-11-11,1.208184003829956,1.2019879817962646,0.0,1.2050859928131104,568933.0,0.6329500675201416,ADP
1980-11-12,1.220574975013733,1.208184003829956,0.0,1.220574975013733,141224.0,0.6410855650901794,ADP
1980-11-13,1.2577500343322754,1.2329670190811157,0.0,1.2577500343322754,1149970.0,0.6606110334396362,ADP
1980-11-14,1.3135119676589966,1.267043948173523,0.0,1.288728952407837,798927.0,0.6768820881843567,ADP
1980-11-17,1.2949249744415283,1.2391630411148071,0.0,1.2639460563659668,1597853.0,0.6638654470443726,ADP
1980-11-18,1.298022985458374,1.2639460563659668,0.0,1.2949249744415283,726297.0,0.6801367998123169,ADP
1980-11-19,1.3011209964752197,1.2639460563659668,0.0,1.2639460563659668,948221.0,0.6638654470443726,ADP
1980-11-20,1.2639460563659668,1.2391630411148071,0.0,1.2391630411148071,342974.0,0.6508484482765198,ADP
1980-11-21,1.2360650300979614,1.220574975013733,0.0,1.220574975013733,205784.0,0.6410855650901794,ADP
1980-11-24,1.2143789529800415,1.1895960569381714,0.0,1.208184003829956,794892.0,0.6345772743225098,ADP
1980-11-25,1.2019879817962646,1.1895960569381714,0.0,1.1957919597625732,730332.0,0.6280686855316162,ADP
1980-11-26,1.2019879817962646,1.1895960569381714,0.0,1.2019879817962646,996641.0,0.6313229203224182,ADP
1980-11-28,1.2050859928131104,1.1957919597625732,0.0,1.2019879817962646,1158040.0,0.6313229203224182,ADP
1980-12-01,1.208184003829956,1.1957919597625732,0.0,1.2019879817962646,117015.0,0.6313229203224182,ADP
1980-12-02,1.208184003829956,1.198889970779419,0.0,1.208184003829956,270344.0,0.6345772743225098,ADP
1980-12-03,1.2050859928131104,1.18340003490448,0.0,1.1895960569381714,992606.0,0.6248144507408142,ADP
1980-12-04,1.1895960569381714,1.1679110527038574,0.0,1.1803020238876343,1166110.0,0.6199327707290649,ADP
1980-12-05,1.1710089445114136,1.140030026435852,0.0,1.140030026435852,520513.0,0.5987805128097534,ADP
1980-12-08,1.130735993385315,1.1028549671173096,0.0,1.109050989151001,544723.0,0.5825097560882568,ADP
1980-12-09,1.1214419603347778,1.1028549671173096,0.0,1.115246057510376,2235380.0,0.5857634544372559,ADP
1980-12-10,1.1214419603347778,1.0966589450836182,0.0,1.0966589450836182,1488909.0,0.5760009288787842,ADP
1980-12-11,1.1028549671173096,1.084267020225525,0.0,1.084267020225525,496303.0,0.5694924592971802,ADP
1980-12-12,1.1028549671173096,1.084267020225525,0.0,1.0966589450836182,2324150.0,0.5760009288787842,ADP
1980-12-15,1.109050989151001,1.0966589450836182,0.0,1.1028549671173096,936116.0,0.5792549848556519,ADP
1980-12-16,1.115246057510376,1.1028549671173096,0.0,1.115246057510376,758577.0,0.5857634544372559,ADP
1980-12-17,1.1338340044021606,1.1214419603347778,0.0,1.1338340044021606,859451.0,0.5955266952514648,ADP
1980-12-18,1.1369320154190063,1.1276379823684692,0.0,1.1276379823684692,1024886.0,0.5922717452049255,ADP
1980-12-19,1.1586170196533203,1.109050989151001,0.0,1.1586170196533203,1117690.0,0.6085432171821594,ADP
1980-12-22,1.1710089445114136,1.152420997619629,0.0,1.1648130416870117,536653.0,0.6117973327636719,ADP
1980-12-23,1.1710089445114136,1.140030026435852,0.0,1.1555190086364746,540688.0,0.6069161295890808,ADP
1980-12-24,1.1741069555282593,1.1493229866027832,0.0,1.1741069555282593,928046.0,0.6166794300079346,ADP
1980-12-26,1.1895960569381714,1.177204966545105,0.0,1.1895960569381714,48420.0,0.6248144507408142,ADP
1980-12-29,1.208184003829956,1.1957919597625732,0.0,1.208184003829956,2481514.0,0.6345772743225098,ADP
1980-12-30,1.2267709970474243,1.2019879817962646,0.0,1.220574975013733,839276.0,0.6410855650901794,ADP
1980-12-31,1.2391630411148071,1.2143789529800415,0.0,1.2267709970474243,500338.0,0.6443400979042053,ADP
1981-01-02,1.2391630411148071,1.220574975013733,0.0,1.2391630411148071,185609.0,0.6508484482765198,ADP
1981-01-05,1.251554012298584,1.2267709970474243,0.0,1.2453579902648926,589107.0,0.6541022658348083,ADP
1981-01-06,1.2484560012817383,1.2360650300979614,0.0,1.2391630411148071,722262.0,0.6508484482765198,ADP
1981-01-07,1.2236729860305786,1.2050859928131104,0.0,1.2236729860305786,1509084.0,0.6427124738693237,ADP
1981-01-08,1.2329670190811157,1.2019879817962646,0.0,1.220574975013733,1670483.0,0.6410855650901794,ADP
1981-01-09,1.2174769639968872,1.2019879817962646,0.0,1.2174769639968872,738402.0,0.6394583582878113,ADP
1981-01-12,1.2174769639968872,1.1864980459213257,0.0,1.208184003829956,802962.0,0.6345772743225098,ADP
1981-01-13,1.208184003829956,1.1926939487457275,0.0,1.198889970779419,153329.0,0.6296957731246948,ADP
1981-01-14,1.220574975013733,1.2019879817962646,0.0,1.2143789529800415,633492.0,0.6378310322761536,ADP
1981-01-15,1.2236729860305786,1.208184003829956,0.0,1.208184003829956,72630.0,0.6345772743225098,ADP
1981-01-16,1.2143789529800415,1.1957919597625732,0.0,1.208184003829956,266309.0,0.6345772743225098,ADP
1981-01-19,1.2267709970474243,1.2019879817962646,0.0,1.2267709970474243,730332.0,0.6443400979042053,ADP
1981-01-20,1.220574975013733,1.1957919597625732,0.0,1.2019879817962646,100875.0,0.6313229203224182,ADP
1981-01-21,1.1895960569381714,1.1586170196533203,0.0,1.1648130416870117,355078.0,0.6117973327636719,ADP
1981-01-22,1.1741069555282593,1.1710089445114136,0.0,1.1741069555282593,633492.0,0.6166794300079346,ADP
1981-01-23,1.1895960569381714,1.1679110527038574,0.0,1.1803020238876343,859451.0,0.6199327707290649,ADP
1981-01-26,1.1803020238876343,1.177204966545105,0.0,1.1803020238876343,177539.0,0.6199327707290649,ADP
1981-01-27,1.2019879817962646,1.1864980459213257,0.0,1.1895960569381714,1440489.0,0.6248144507408142,ADP
1981-01-28,1.1864980459213257,1.177204966545105,0.0,1.177204966545105,221924.0,0.6183062195777893,ADP
1981-01-29,1.1803020238876343,1.1710089445114136,0.0,1.1710089445114136,694017.0,0.6150520443916321,ADP
1981-01-30,1.1895960569381714,1.177204966545105,0.0,1.1803020238876343,379288.0,0.6199327707290649,ADP
1981-02-02,1.1895960569381714,1.177204966545105,0.0,1.1895960569381714,201749.0,0.6248144507408142,ADP
1981-02-03,1.1895960569381714,1.18340003490448,0.0,1.1895960569381714,205784.0,0.6248144507408142,ADP
1981-02-04,1.208184003829956,1.1926939487457275,0.0,1.1926939487457275,318764.0,0.6264416575431824,ADP
1981-02-05,1.220574975013733,1.198889970779419,0.0,1.220574975013733,1238740.0,0.6410855650901794,ADP
1981-02-06,1.220574975013733,1.2019879817962646,0.0,1.2143789529800415,238064.0,0.6378310322761536,ADP
1981-02-09,1.220574975013733,1.1895960569381714,0.0,1.1895960569381714,108945.0,0.6248144507408142,ADP
1981-02-10,1.1895960569381714,1.18340003490448,0.0,1.18340003490448,104910.0,0.6215603351593018,ADP
1981-02-11,1.198889970779419,1.1803020238876343,0.0,1.1803020238876343,117015.0,0.6199327707290649,ADP
1981-02-12,1.1803020238876343,1.177204966545105,0.0,1.177204966545105,56490.0,0.6183062195777893,ADP
1981-02-13,1.1803020238876343,1.1679110527038574,0.0,1.1679110527038574,161399.0,0.6134246587753296,ADP
1981-02-17,1.1741069555282593,1.1648130416870117,0.0,1.1679110527038574,468058.0,0.6134246587753296,ADP
1981-02-18,1.1957919597625732,1.1679110527038574,0.0,1.1957919597625732,415603.0,0.6280686855316162,ADP
1981-02-19,1.2143789529800415,1.2019879817962646,0.0,1.208184003829956,859451.0,0.6345772743225098,ADP
1981-02-20,1.208184003829956,1.1957919597625732,0.0,1.208184003829956,794892.0,0.6345772743225098,ADP
1981-02-23,1.2112809419631958,1.2019879817962646,0.0,1.208184003829956,459988.0,0.6345772743225098,ADP
1981-02-24,1.220574975013733,1.208184003829956,0.0,1.220574975013733,330869.0,0.6410855650901794,ADP
1981-02-25,1.220574975013733,1.1864980459213257,0.0,1.2019879817962646,1545398.0,0.6313229203224182,ADP
1981-02-26,1.251554012298584,1.2236729860305786,0.0,1.2453579902648926,4684615.0,0.6541022658348083,ADP
1981-02-27,1.2577500343322754,1.22986900806427,0.0,1.2391630411148071,593142.0,0.6508484482765198,ADP
1981-03-02,1.2639460563659668,1.2329670190811157,0.0,1.2639460563659668,585073.0,0.6638654470443726,ADP
1981-03-03,1.27633798122406,1.2577500343322754,0.0,1.267043948173523,367183.0,0.665492832660675,ADP
1981-03-04,1.27633798122406,1.2577500343322754,0.0,1.2577500343322754,306659.0,0.6606110334396362,ADP
1981-03-05,1.260848045349121,1.2391630411148071,0.0,1.2391630411148071,173504.0,0.6508484482765198,ADP
1981-03-06,1.2484560012817383,1.2329670190811157,0.0,1.2484560012817383,282449.0,0.6557295322418213,ADP
1981-03-09,1.2949249744415283,1.251554012298584,0.0,1.27633798122406,415603.0,0.6703739166259766,ADP
1981-03-10,1.282533049583435,1.2577500343322754,0.0,1.2577500343322754,1956967.0,0.6606110334396362,ADP
1981-03-11,1.27633798122406,1.2546520233154297,0.0,1.27633798122406,1283125.0,0.6703739166259766,ADP
1981-03-12,1.282533049583435,1.2546520233154297,0.0,1.282533049583435,2303975.0,0.6736279129981995,ADP
